嗰個,2
嗰啲,2
嗰啲嘢,2
嗰度,2
嗰排,1
嗰時,2
嗰陣,2
嗰陣時,2
嗱,2
嗱嗱聲,1
嗲,1
嘅,2
嘅啫,1
嘅嘢,2
嘅話,2
嘆,1
嘆氣,1
嘈,1
嘈交,1
嘈醒,1
嘉年華,1
嘉許,1
嘉賓,1
嘔,1
嘔吐,1
嘔心瀝血,1
嘖嘖稱奇,1
嘗試,1
嘛,2
嘞,2
嘟,2
嘢,2
嘢食,2
嘩,2
嘩然,1
嘭,1
嘲笑,1
嘴,1
嘴唇,1
嘴臉,1
嘿,1
噉,2
噉樣,2
噏,1
噚日,1
噚晚,1
噢,1
器,1
器具,1
器官,1
器材,1
噴,1
噴射機,1
噴霧,1
噸,1
嚇,1
嚇鬼,1
嚟,2
嚟經,1
嚟緊,1
嚟自,2
嚴厲,1
嚴密,1
嚴格,1
嚴禁,1
嚴肅,1
嚴謹,1
嚴重,1
嚿,1
囂張,1
囉,2
囚,1
四,2
四周,1
四周圍,2
四季,1
四川,1
四方八面,1
四月,2
四條,1
四眼仔,1
四聲,2
四肢,1
四隻腳,2
四面八方,1
回,2
回來,1
回味,1
回報,1
回復,1
回心轉意,1
回憶,2
回憶錄,1
回應,1
回收,2
回歸,1
回程,1
回答,2
回落,1
回覆,1
回鄉卡,1
回頭,2
回顧,1
回饋,1
因,2
因人而異,1
因住,1
因應,1
因果,1
因此,1
因為,2
因而,1
囡,1
困,1
困境,1
困擾,1
困難,1
固,1
固執,1
固定,1
固然之,1
图表,1
圈,1
圈子,1
國,2
國人,2
國內,1
國外,2
國家,2
國文,1
國語,2
國際,1
圍,1
圍圈,1
圍繞,1
圍裙,1
圍觀,1
圍頭佬,1
園,2
圓,1
圖,1
圖則,1
圖書館,1
圖片,1
圖表,1
團,1
團結,1
團隊,1
土,1
土包子,1
土地,1
土壤,1
土生土長,1
在,2
在內,1
在場,1
在意,1
在於,1
在線,1
在職貧窮,1
圪,1
地,2
地上,1
地下,2
地主,1
地位,1
地區,2
地址,1
地基,1
地契,1
地形,1
地方,2
地板,1
地步,1
地氈,1
地水,1
地波,1
地獄,1
地球,2
地理,1
地產,1
地盤,1
地通拿,1
地道,1
地鐵,2
地鐵站,2
地震,1
地面,2
地點,2
坊,1
坊間,1
坐,2
坐低,2
坐埋同一條船,1
坐大,1
坐定粒六,1
坐底,1
坐監,1
坐立不安,1
坐車,1
坐飛機,1
坡,1
坦白,1
垃圾,1
垃圾房,1
型,1
埃及,1
埋,2
埋一份,1
埋位,1
埋單,2
埋嚟,1
埋手,1
埋枱,1
埋沒,1
埋牙,1
埋葬,1
埋頭,1
埋頭苦幹,1
埋首,1
城,2
城市,2
域,1
埠,1
埲,1
執,1
執到,1
執手尾,1
執拾,1
執法,1
執生,1
執著,1
執行,1
培訓,1
基,1
基因,1
基於,1
基本,1
基本上,2
基本功,1
基督徒,1
基金,1
堂,1
堂堂正正,1
堅,1
堅固,1
堅守,1
堅定,1
堅強,1
堅拒,1
堅持,1
堅決,1
堅稱,1
堆,2
堆積,1
堡,1
報,1
報仇,1
報價,1
報告,1
報復,1
報恩,1
報應,1
報答,1
報紙,2
報警,2
報酬,1
場,2
場合,1
場所,1
場景,1
場面,1
堵,1
塊,1
塌,1
塔,1
塗,1
塘,1
塞,1
塞車,1
填,1
填數,1
填海,1
填補,1
填飽,1
塵,1
境,1
境外,1
境界,1
墊,1
墜,1
增,1
增值,1
增加,1
增強,1
增添,1
增進,1
墨,1
墮,1
墳,1
墳墓,1
壁,1
壅,1
壇,1
壓,1
壓力,2
壓抑,1
壞,1
壞事,1
士多,1
士多啤梨,1
士氣,1
壯觀,1
壺,1
壽,1
壽司,1
夏,1
夏天,2
夏日,1
夕,1
夕陽,1
外,2
外交,1
外人,2
外來,1
外側,1
外出,1
外匯,1
外國,2
外國人,2
外圍,1
外在,1
外地,1
外套,1
外婆,1
外家,1
外形,1
外星人,2
外母,1
外牆,1
外界,1
外省,1
外表,1
外語,2
外賣,1
外面,2
多,2
多事,1
多元,1
多利亞,1
多半,1
多口,1
多啲,2
多士爐,1
多多,2
多多聲,1
多媒體,1
多少,2
多得,1
多心,1
多情,1
多手,1
多數,2
多時,2
多樣,1
多謝,2
多餘,1
夜,2
夜以繼日,1
夜場,1
夜宵,1
夜店,1
夜晚,2
夜機,1
夜總會,1
夜間,1
够,2
夠,2
夠膽,1
夠薑,1
夠運,1
夠鐘,1
夢,1
夢境,1
夢想,1
夢見,1
夥,1
大,2
大不了,1
大事,2
大人,2
大仔,1
大件,1
大件事,2
大伯,1
大佬,2
大個,2
大個仔,1
大假,2
大力,2
大半,1
大叔,2
大叫,2
大可以,1
大同小異,1
大單,1
大嚿,1
大圈仔,2
大地,1
大型,1
大埔,1
大堂,1
大場面,1
大多數,2
大大,2
大大話話,1
大姐,1
大姑,1
大嫂,1
大字,1
大字報,1
大學,2
大學生,2
大安旨意,1
大家,2
大家姐,2
大家樂,1
大小,2
大小姐,1
大局,1
大師,1
大幅,1
大廈,1
大廳,2
大意,1
大懵,1
大懶蛇,1
大戰,1
大戲,1
大打出手,1
大批,1
大把,1
大把錢,1
大排檔,1
大方,1
大早,1
大會,1
大概,1
大汗,1
大波,1
大波妹,2
大海,2
大清早,1
大漢,1
大牌,1
大牛,1
大班,1
大球場,1
大男人,2
大眾,1
大窩口,1
大約,2
大細,1
大細路,1
大結局,1
大耳窿,1
大聲,2
大自然,1
大致,1
大致上,1
大行,1
大街,2
大西北,1
大規模,1
大計,1
大話,1
大路,1
大軍,1
大道,1
大部分,1
大都,2
大酒店,1
大量,1
大鑊,1
大門,2
大門口,1
大阪,1
大陸,2
大階,1
大隻,1
大隻佬,1
大雨,2
大頭,1
大食會,1
大髀,1
大體,1
大麥,1
大麻,1
大龍鳳,1
天,2
天上,1
天下,1
天井,1
天人永隔,1
天份,1
天佑,2
天使,1
天光,1
天公地道,1
天台,1
天地,1
天堂,2
天性,2
天意,1
天成,1
天才,2
天拿水,1
天桥,1
天橋,1
天氣,2
天涯,1
天災人禍,1
天生,1
天真,1
天空,2
天花,1
天花龍鳳,1
天邊,1
天门,1
天際,1
天馬行空,1
天黑,2
太,2
太太,2
太子,1
太平,1
太監,1
太空,1
太空船,1
太過,1
太陽,2
太陽系,1
夫,1
夫人,1
夫妻,1
夫婦,1
失,2
失修,1
失傳,1
失去,2
失意,1
失戀,1
失控,1
失敗,1
失望,2
失業,2
失神,1
失禮,1
失約,1
失職,1
失落,1
失足,1
失蹤,1
失驚無神,1
失魂,1
头先,1
夾,1
夾份,1
夾埋,1
夾硬,1
夾雜,1
奄奄一息,1
奇,2
奇怪,2
奇趣,1
奇蹟,1
奈何,1
奉,1
奉承,1
奉陪,1
契,1
契哥,1
契家佬,1
契家婆,1
契弟,1
契機,1
契爺,1
奔,1
奖金,1
套,1
套裝,1
奚落,1
奢侈品,1
奢華,1
奧地利,1
奧斯卡,1
奪,1
奪去,1
奮不顧身,1
奮鬥,1
女,2
女人,2
女仔,2
女僕,1
女婿,1
女性,1
女朋友,2
女王,1
女生,2
女皇,1
女神,1
女裝,1
奴,1
奴隸,1
奶,2
奶奶,2
奶樽,1
奶粉,1
奶茶,1
奸,1
她,2
好,2
好人,2
好似,2
好似係,2
好冇,2
好勝,1
好友,2
好啦,2
好嘢,2
好在,1
好地地,1
好多,2
好多時,2
好天,1
好奇,1
好奇心,1
好好,2
好好地,2
好好睇睇,1
好客,1
好少,2
好彩,2
好心,2
好意,1
好意思,1
好感,2
好手,1
好日,1
好景,1
好朋友,2
好样,1
好極,1
好死,1
好比,1
好氣,1
好玩,2
好眼,1
好睇,2
好笑,2
好聲,1
好聲好氣,1
好聽,2
好處,1
好轉,1
好过,1
好返,1
好運,1
好過,2
好食,2
好飲,2
好鬼,1
如,2
如何,1
如同,1
如常,1
如意,1
如是者,1
如果,2
如此,1
如此類推,1
如火如荼,1
妒忌,1
妓,1
妖,1
妙,1
妝,1
妥協,1
妥當,1
妳,2
妹,1
妹仔,1
妹妹,1
妻,1
妻兒,1
妾,1
姊,1
姊妹,1
始,1
始於,1
始末,1
始終,2
姐,2
姐係,1
姐姐,1
姐弟,1
姑姐,2
姑娘,2
姑婆,1
姓,2
姓氏,1
委員會,1
委屈,1
姚,1
姣屍燉篤,1
姨,1
姨丈,1
姨姨,1
姨媽,1
姨媽姑姐,1
姿勢,1
姿態,1
威,1
威力,1
威水史,1
威脅,1
娘家,1
娛樂,1
娜,2
娶,1
娶老婆,1
娼妓,1
婆,1
婆仔,1
婆娘,1
婆婆,2
婚,2
婚姻,1
婚禮,1
婦,1
婦人,1
媒體,1
媲美,1
媳婦,1
媽,2
媽咪,2
媽媽,2
媽媽生,1
嫁,2
嫁人,1
嫂,1
嫌,1
嫌疑,1
嫖,1
嫖客,1
嫩,1
嫲嫲,1
嬌嗲,1
嬲,2
子,2
子女,1
子彈,1
子音,1
孔子,1
孖展,1
孖指,1
孖葉,1
字,2
字幕,1
字條,1
字母,2
字眼,1
字頭,1
字體,1
存,1
存亡,1
存入,1
存在,2
存摺,1
存有,1
存款,1
孝,2
孟子,1
季,1
季刊,1
季節,1
孤,1
孤僻,1
孤單,1
孤寒,1
学人,2
孩,1
孫,1
孫仔,1
孭,1
孭起,1
孱弱,1
孵,1
學,2
學位,1
學問,1
學壞,1
學家,1
學會,1
學期,1
學校,2
學歷,1
學生,2
學科,1
學習,1
學者,2
學術,1
學識,2
學費,2
學長,1
學院,2
宇,1
宇宙,1
守,1
守夜,1
守護,1
安,2
安全,2
安全感,2
安定,2
安心,2
安息,1
安慰,2
安排,2
安撫,1
安放,1
安樂,1
安檢,1
安然,1
安眠,1
安眠藥,1
安穩,1
安置,1
安詳,1
安逸,1
安靜,2
安頓,1
宋,1
完sem,1
完,2
完事,1
完人,1
完全,2
完場,1
完工,1
完成,2
完整,1
完畢,1
完結,2
完美,1
宏,1
宏觀,1
宗,1
宗旨,1
官,1
官司,1
官員,1
官方,1
定,2
定係,2
定係點,1
定價,1
定律,1
定時,1
定期,1
定義,1
定點,1
宜,1
宜人,1
客,2
客人,2
客廳,1
客氣,1
客觀,1
客運,1
宣傳,1
宣揚,1
宣言,1
宮,1
害,2
宵,1
宵夜,1
家,2
家人,2
家園,1
家姐,2
家屬,1
家庭,2
家族,1
家用,1
家禽,1
家長,1
容,1
容忍,1
容易,2
容納,1
容許,1
宿,1
宿舍,1
寂,1
寂寞,1
寄,1
寄生蟲,1
密,1
密密麻麻,1
密封,1
密碼,1
富,1
富饒,1
寒,2
寒意,1
寒背,1
寒酸,1
察覺,1
寡佬,1
寡言,1
實,1
實係,1
實力,1
實在,2
實屬,1
實心,1
實戰,1
實施,1
實木,1
實業,1
實現,1
實用,1
實習,1
實質,1
實際,1
實際上,1
實驗,1
寧靜,1
寧願,1
審,1
審判,1
審批,1
審查,1
寫,2
寫低,1
寫作,1
寫字樓,2
寫照,1
寫真,1
寬,1
寬頻,1
寮國,1
寵物,1
寶,1
寶貴,1
寶馬,1
寸,1
对,2
封,1
封城,1
封殺,1
封鎖,1
封閉,1
封面,1
射,1
射出,1
將,2
將來,2
將會,1
將要,1
將軍澳,1
將近,1
專,1
專上教育,1
專人,1
專家,2
專心,1
專才,1
專案,1
專業,1
專注,1
專用,1
專登,1
專科,1
專程,1
專訪,1
專輯,1
專門,1
專頁,1
專題,1
尊卑,1
尊嚴,1
尊敬,1
尊稱,1
尊重,1
尋,1
尋仇,1
尋找,1
對,2
對上,1
對不起,2
對付,1
對唔住,2
對外,1
對峙,1
對待,1
對應,1
對手,2
對抗,1
對方,2
對於,2
對望,2
對比,1
對準,1
對症下藥,1
對白,1
對立,1
對話,2
對象,1
對面,2
對面海,1
導,1
導演,1
導致,1
導航,1
小,2
小人,1
小動作,1
小動物,2
小型,1
小妹,1
小姐,2
小子,1
小學,2
小學生,2
小家,1
小小,2
小巴,2
小弟,2
小心,2
小心翼翼,1
小心駛得萬年船,1
小意思,1
小手,1
小數,1
小時,2
小朋友,2
小本,1
小生,1
小眾,1
小童,1
小組,1
小結,1
小腿,1
小花,1
小量,1
小雪,1
小食,2
少,2
少女,1
少少,2
少數,2
少林,1
少許,1
尖,1
尖叫,2
尖東,1
尖沙咀,2
尚,1
尚未,1
尤其,1
尤其係,1
尤其是,2
就,2
就住,1
就係,2
就係噉,1
就嚟,1
就地,1
就奇,1
就快,2
就手,1
就是,1
就業,1
就算,2
就讀,1
尷尬,2
尺,1
尺寸,1
尼加拉瓜,1
尾,2
尾燈,1
尾聲,1
尾隨,1
尿,1
局,1
局勢,1
局外人,1
局限,1
局面,1
屁,1
屁股,1
居,1
居住,1
居民,1
居然,1
居酒屋,1
屆,1
屈,1
屈服,1
屈辱,1
屋,2
屋企,2
屋企人,2
屋邨,1
屋頂,1
屌,1
屌你老母,1
屍,1
屍體,1
屎,1
屏息靜氣,1
展望,1
展現,1
展示,1
展開,1
展露,1
屙,1
屙屎,1
屠,1
屠場,1
屠夫,1
屠宰,1
層,1
層次,2
層面,1
履歷,1
屬,1
屬於,1
屯門,2
山,2
山丘,1
山崖,1
山東,1
山林,2
山楂,1
山水,1
山洞,1
山竹,1
山羊,2
山長水遠,1
山頂,1
岌頭,1
岩,1
岸,1
島,1
峽,1
崖,1
崗,1
崗位,1
崛起,1
崩,1
崩潰,1
川流不息,1
州,1
巡,1
巡視,1
巡迴,1
工,2
工人,2
工作,2
工作坊,1
工作天,2
工作室,1
工傷,1
工具,1
工夫,1
工廠,1
工會,1
工業,1
工程,1
工種,1
工藝,1
工頭,1
左,2
左右,2
左右手,1
左耳入右耳出,1
左邊,2
巧合,1
巧妙,1
巨,1
巨響,1
差,2
差不多,2
差人,1
差佬,2
差價,1
差別,1
差唔多,2
差啲,1
差天共地,1
差異,1
差錯腳,1
差館,1
己,1
已,2
已成定局,1
已經,2
已经,2
巴,2
巴士,2
巴士站,1
巴打,1
巴西,1
巴閉,1
巾,1
市,2
市中心,1
市值,1
市價,1
市場,2
市民,1
市鎮,1
市集,1
布,1
布魯塞爾,1
帆布,1
希,1
希望,2
希臘,1
帖,1
帝,1
帝國,1
師,2
師傅,1
師奶,1
師父,2
席,1
席捲,1
帳,1
帳戶,1
帳目,1
帶,2
帶眼,1
帶路,1
帶領,1
常,2
常常,2
帽,1
幅,1
幕,1
幕後,1
幢,1
幣,1
幫,2
幫助,2
幫忙,1
幫手,2
幫拖,1
幫補,1
幫襯,1
幫輕,1
干戈,1
干預,1
平,2
平倉,1
平凡,1
平分,1
平台,2
平均,1
平安,1
平安夜,1
平常,2
平平,1
平平無奇,1
平復,1
平息,1
平手,1
平方米,1
平易近人,1
平時,2
平淡,1
平穩,1
平等,1
平衡,1
平起平坐,1
平靚正,1
平靜,2
平面,1
年,2
年三十晚,1
年中,1
年代,2
年假,1
年初,1
年少,1
年尾,1
年底,1
年期,1
年紀,2
年紀輕輕,1
年資,1
年輕,1
年金,1
年青,2
年頭,1
年齡,1
幸,1
幸福,1
幸運,1
幹,1
幻,1
幻想,1
幻覺,1
幼,1
幼稚,1
幼稚園,1
幾,2
幾乎,1
幾咁,1
幾多,2
幾多人,2
幾多歲,1
幾多號,1
幾多錢,2
幾多點,1
幾好,2
幾度,1
幾廿,2
幾時,2
幾條街,1
幾步,1
幾經,1
幾耐,2
幾點,1
序,1
序幕,1
底,1
底下,1
底子,1
底底,1
底線,1
底褲,1
店,2
度,2
度住,1
座,1
座位,1
座右銘,1
庭院,1
康,1
康復,1
庸,1
庸俗,1
廁所,2
廁紙,1
廚房,2
廟,1
廢,1
廢柴,1
廢老,1
廢話,1
廣,1
廣告,2
廣場,1
廣州,1
廣播,1
廣東,2
廣東人,2
廣東話,2
廣西,1
廣闊,1
廳,2
延續,1
建,2
建材,1
建構,1
建立,1
建設,1
建議,1
廿,2
开下,1
开市,1
弊,1
弔唁,1
引,1
引以為榮,1
引導,1
引擎,1
引爆,1
引用,1
引起,1
引領,1
弟,1
弟兄,2
弟兄姊妹,1
弟子,1
弟弟,2
张,1
弦,1
弱,1
弱勢,1
弱智,1
張,2
張揚,1
張牙舞爪,1
張羅,1
強,1
強制,1
強化,1
強壯,1
強大,1
強姦,1
強度,1
強求,1
強烈,2
強硬,1
強積金,1
強行,1
強調,1
強逼,1
強項,1
彈,1
彈弓,1
彈藥,1
彌留,1
彌補,1
彎,1
形,1
形勢,1
形容,1
形容詞,1
形式,1
形態,1
形成,1
形狀,1
形象,1
彩,1
彩蛋,1
彬彬有禮,1
彰顯,1
影,2
影像,1
影印,1
影子,1
影射,1
影片,2
影相,1
影衰,1
影響,2
彷彿,1
役,1
彼,1
彼此,1
往,2
往事,1
往來,1
往往,2
往後,1
往日,1
往返,1
征服,1
待,1
待遇,1
很,1
律師,1
律師樓,1
後,2
後代,1
後來,2
後嚟,1
後天,1
後尾,1
後巷,1
後悔,1
後患,1
後方,1
後日,1
後果,2
後樓梯,1
後母,1
後生,1
後生仔,1
後真相,1
後繼,1
後續,1
後者,1
後腦,1
後裔,1
後話,1
後路,1
後門,1
後面,2
徐,1
徒弟,1
得,2
得不償失,1
得人驚,1
得以,1
得個講字,1
得出,2
得切,1
得到,2
得勢不饒人,1
得唔得,2
得多,1
得失,1
得心應手,1
得意,1
得戚,1
得手,1
得把口,1
得掂,2
得獎,1
得知,1
得罪,1
得過,1
得過且過,1
得閒,2
徘徊,1
從,2
從中,1
從事,1
從來,2
從前,1
從屬,1
從未,1
從此,1
復,1
復工,1
復活,1
復發,1
循例,1
循環,1
徬徨,1
微,1
微弱,1
微笑,1
微言,1
德,2
德國,1
德文,2
德行,1
徹底,1
心,2
心中,2
心中有數,1
心事,1
心力交瘁,1
心口,2
心地,1
心多,1
心大心細,1
心底,1
心得,1
心思,1
心急,2
心情,2
心意,1
心態,1
心機,2
心滿意足,1
心照,1
心煩,1
心理,1
心理學,1
心理醫生,1
心痛,1
心知肚明,1
心算,1
心聲,1
心臟,1
心臟病,1
心虛,1
心血來潮,1
心裏,1
心諗,2
心跳,1
心酸,1
必,2
必修,1
必定,1
必然,1
必要,2
必需,1
必需品,1
必須,1
忌,1
忍,1
忍不住,1
忍受,1
忍唔住,2
忍手,1
忍無可忍,1
忍痛,1
忐忑不安,1
志,1
志同道合,1
忘,2
忘形,1
忘記,2
忙,2
忟憎,1
忠,1
忠實,1
忠誠,1
快,2
快事,1
快啲,2
快快手,1
快感,1
快手,2
快樂,2
快速,1
快門,1
快餐,1
念,1
念頭,1
忽,1
忽然,1
忽略,1
忽視,1
忿,1
忿忿不平,1
怎樣,1
怎麼,1
怒,1
怒氣,1
怒火,1
怕,2
思,1
思想,1
思維,1
思考,2
思鄉,1
怡,1
怡人,1
急,2
急不及待,1
急功近利,1
急急,1
急急腳,1
急救,1
急步,1
急症,1
急症室,1
急躁,1
急速,1
急進,1
性,2
性侵,1
性命,1
性情,1
性格,2
性質,1
怨,1
怨恨,1
怨憤,1
怨氣,1
怨言,1
怪,2
怪物,1
怪癖,1
恍如,1
恐嚇,1
恐怕,1
恐怖,2
恐怖襲擊,1
恐慌,1
恐懼,2
恕,1
恢復,1
恤衫,1
恥,1
恥笑,1
恨,1
恩,1
恩人,1
恩惠,1
恩愛,1
恭喜,1
恭喜發財,1
息,1
息口,1
恰,1
悔,1
悠,2
悠閒,1
患,1
患病,1
悲,1
悲傷,1
悲劇,1
悲哀,1
悲嘆,1
悲觀,1
悶,2
情,2
情人,1
情何以堪,1
情侶,1
情同手足,1
情境,1
情急之下,1
情感,2
情景,1
情況,2
情理,1
情節,1
情緒,1
情緒化,1
情緒病,1
情願,1
惡,1
惡劣,1
惡化,1
惡魔,1
想,2
想像,2
想像力,1
想法,2
想話,1
想頭,1
惶恐,1
惹,1
愁,1
愁眉苦臉,1
愈,2
愈來愈,2
愉快,1
意,2
意味,1
意圖,1
意外,1
意大利,1
意志,1
意志力,1
意思,2
意想不到,1
意料,1
意會,1
意欲,1
意氣風發,1
意猶未盡,1
意粉,1
意義,1
意見,1
意識,2
意識形態,1
愕然,1
愚蠢,1
愛,2
愛嚟,1
愛情,2
愛惜,1
愛戀,1
愛爾蘭,1
愛莫能助,1
愛護,1
感,2
感到,2
感動,2
感受,2
感同身受,1
感恩,1
感情,2
感情用事,1
感想,1
感慨,1
感應,1
感染,1
感激,1
感覺,2
感觸,1
感謝,1
慈祥,1
態,1
態度,1
慌,1
慎防,1
慘,1
慘不忍睹,1
慘叫,1
慚愧,1
慢,2
慢吞吞,1
慢慢,2
慢慢行,2
慢條斯理,1
慢活,1
慣,1
慣常,1
慣性,1
慰藉,1
慳,1
慳啲啦,1
慳水慳力,1
慳返,1
慶,1
慶幸,1
慶祝,2
慾望,1
慾火,1
憂,1
憂心,1
憂慮,1
憎,1
憎恨,1
憑,1
憑據,1
憔悴,1
憤,1
憤世嫉俗,1
憤怒,1
憫,1
憶,1
懂事,1
懂得,1
應,2
應付,1
應份,1
應對,1
應急,1
應承,2
應用,1
應聲,1
應該,2
應酬,1
懦弱,1
懲罰,1
懵,1
懶,1
懶人包,1
懶蟲,1
懶醒,1
懷,1
懷念,1
懷疑,1
懷舊,1
懸崖,1
懸浮,1
懼,1
戀,1
戀愛,1
戇,1
戇居居,1
成,2
成世,1
成事,1
成交,1
成人,2
成份,1
成功,2
成員,1
成因,1
成就,1
成年,1
成敗,1
成日,2
成本,1
成果,2
成為,2
成熟,1
成立,1
成績,1
成績表,1
成都,1
成長,1
我,2
我們,2
我哋,2
我行我素,1
戒,1
戒心,1
戒指,1
或,1
或者,2
戙,1
戚,1
戟,1
截,1
戰,1
戰事,1
戰勝,1
戰場,1
戰士,1
戰火,1
戰爭,1
戰略,1
戰線,1
戰績,1
戰術,1
戰鬥,1
戲,1
戲肉,1
戴,1
戴頭盔,1
户口,1
房屋,1
房間,1
所,2
所以,2
所作所為,1
所得,1
所有,2
所見,1
所謂,2
所需,1
扇葉,1
手,2
手上,2
手下,2
手信,1
手停口停,1
手勢,1
手多多,1
手套,1
手寫,2
手尾,1
手工,1
手工藝,1
手心,1
手忙腳亂,1
手扣,1
手指,2
手指公,1
手指尾,1
手指指,1
手掌,1
手提電話,2
手機,2
手段,1
手法,2
手筆,1
手緊,1
手續,1
手續費,1
手腳,1
手臂,2
手術,2
手袋,2
手語,2
手足,1
手足無措,1
手鏈,1
手頭,1
才,2
才子,1
才能,1
扎,1
扎醒,1
扑,1
扒,1
打j,1
打,2
打亂,1
打交,2
打仗,1
打俾,2
打倒,1
打出,1
打劫,1
打卡,1
打印機,1
打圈,1
打圓場,1
打埋,1
打女,1
打字,1
打官司,1
打定輸數,1
打工,2
打工仔,2
打得,1
打手,1
打扮,1
打招呼,1
打拳,1
打拼,1
打掃,1
打擊,1
打擾,1
打敗,1
打斜,1
打斷,1
打機,1
打橫,1
打橫嚟,1
打橫行,1
打死,1
打死不離親兄弟,1
打氣,1
打波,1
打消,1
打滾,1
打烊,1
打爆,1
打爛,1
打牌,1
打獵,1
打理,1
打电话,2
打發,1
打破,1
打算,2
打聽,1
打茄輪,1
打起,1
打躉,1
打通,1
打量,1
打鐵,1
打鑼,1
打開,2
打雷,1
打電話,2
打飛機,1
打鬥,1
打麻雀,1
托,1
扣,1
扣押,1
扭,1
扭曲,1
扭轉,1
扮,1
扮晒嘢,1
扯,1
扯蝦,1
扯風,1
扲,1
扶,1
扶持,1
扶搖直上,1
批,1
批判,1
批評,1
批鬥,1
扼殺,1
找,1
找數,1
承,1
承受,1
承擔,1
承認,1
承諾,1
承辦,1
技巧,1
技能,1
技藝,1
技術,1
抄,1
抉擇,1
把,2
把口唔收,1
把握,1
把柄,1
把炮,1
抌,1
抑,1
抑壓,1
抑或,1
抑揚頓挫,1
抑鬱症,1
抒發,1
投,1
投入,1
投其所好,1
投契,1
投懷送抱,1
投機,1
投產,1
投票,1
投胎,1
投訴,1
投資,1
投降,1
抖,1
抖氣,1
抗,1
抗拒,1
抗爭,1
抗議,1
折,1
折墮,1
折斷,1
折磨,1
折返,1
披上,1
抬,1
抬頭,1
抬高,1
抱,1
抱怨,1
抵,1
抵受,1
抵抗,1
抵死,1
抵食,1
抹,1
押,1
押解,1
押韻,1
抽,1
抽中,1
抽搐,1
抽空,1
抽血,1
抽象,1
拆,1
拆帳,1
拆掂,1
拆散,1
拉,1
拉丁文,2
拉人,1
拉人封艇,1
拉扯,1
拉線,1
拉開,1
拋,1
拋書包,1
拋棄,1
拋磚引玉,1
拍,2
拍住上,1
拍手掌,1
拍拖,2
拍攝,1
拍片,1
拎,2
拎走,1
拐,1
拐子佬,1
拐杖,1
拒絕,1
拔,1
拔尖,1
拖,2
拖架,1
拖車,1
拖鞋,1
拗,1
拗撬,1
拘捕,1
招,1
招呼,1
招待,1
招徠,1
招手,1
招搖,1
招攬,1
招數,1
招架,1
招聘,1
拜,1
拜年,2
拜拜,2
拜祭,1
拜託,1
拮,1
拯救,1
拳,1
拳腳,1
拳頭,1
拼,1
拼音,1
拾,1
拿,1
拿拿聲,1
拿破崙,2
持,1
持平,1
持有,1
指,2
指令,1
指出,1
指向,1
指指點點,1
指控,1
指揮,1
指摘,1
指教,1
指標,1
指涉,1
指甲,1
指甲油,1
指紋,1
指責,1
按,1
按摩,1
按照,1
挑,1
挑戰,1
挑釁,1
挖,1
挖掘,1
挖苦,1
挨,1
挫折,1
振作,1
挺,1
挽,1
挽救,1
挾,1
捉,1
捉實,1
捉弄,1
捉摸,1
捉鬼,1
捍,1
捐,1
捧,1
捧場,1
捨得,1
捩手,1
捱,1
捱苦,1
捲土重來,1
捷,1
捷徑,1
捽,1
掀起,1
掂,1
掃,1
掃描,1
掃興,1
授,1
授權,1
掉,1
掌,1
掌心,1
掌握,1
掌聲,1
排,2
排排坐,1
排斥,1
排期,1
排水,1
排泄,1
排版,1
排練,1
排隊,1
排骨,1
掘,1
掙扎,1
掛,1
掛住,1
掛帥,1
掛斷,1
掟,1
採用,1
採購,1
探,1
探病,1
探索,1
探親,1
探討,1
掣,1
接,2
接住,1
接受,2
接待,1
接收,1
接濟,1
接生,1
接聽,1
接觸,1
接近,1
接送,1
接通,1
接電話,2
控,1
控制,1
控方,1
控訴,1
推,2
推介,1
推出,1
推力,1
推動,1
推崇,1
推撞,1
推斷,1
推翻,1
推薦,1
推論,1
推辭,1
掩,1
掩飾,1
措施,1
掹,1
揀,1
揈,1
描述,1
提,2
提供,1
提出,2
提升,2
提及,1
提問,1
提早,1
提示,1
提神,1
提議,1
提貨,1
提醒,1
提高,1
提點,1
插,1
插圖,1
插手,1
插畫,1
揚,1
揚手,1
換,1
換衫,1
換言之,1
換轉,1
握,1
握手,1
揪,1
揭,1
揭發,1
揭開,1
揭露,1
揮,1
揮手,1
揮舞,1
援,1
揸,2
揸車,1
揹,1
揼,1
揾,2
揾位,1
揾嚟,1
揾食,1
損,1
損壞,1
損失,1
損害,1
搏,1
搏命,1
搏鬥,1
搖,1
搖搖,1
搖頭,1
搜索,1
搜集,1
搞,2
搞三搞四,1
搞亂,1
搞事,1
搞唔掂,1
搞手,1
搞掂,2
搞笑,1
搞錯,1
搬,2
搬屋,1
搬走,1
搬運,1
搭,2
搭枱,1
搭的士,1
搭訕,1
搭路,1
搲,1
搶,1
搽,1
搾,1
摔,1
摘,1
摘錄,1
摧毀,1
摩,1
摩洛哥,1
摷,1
摸不著頭腦,1
摸摸,1
摺,1
撈,1
撈亂,1
撈得掂,1
撐,1
撐起,1
撒嬌,1
撓,1
撕,1
撚,1
撞,1
撞啱,1
撞見,1
撞車,1
撞鬼,1
撤退,1
撥,1
撥開,1
撩,1
撫,1
撫心自問,1
撫養,1
撬,1
播,1
播出,1
撮,1
撰文,1
撲,1
撳,1
撻,1
撼,1
擁抱,1
擁有,1
擂台,1
擅,1
擅自,1
擅長,1
擇,1
擊,1
